FigFam	description	X188.non.day.5	X190.non.day.5	X191.non.day.5	X193.non.day.5	X196.non.day.5	X197.non.day.5	X187.carb.day.5	X189.carb.day.5	X192.carb.day.5	X194.carb.day.5	X195.carb.day.5	X198.carb.day.5	Pvalues	Qvalues	fold_change	
FIG00623942_FIG00623948:_hypothetical_protein_	FIG00623942	FIG00623948:_hypothetical_protein_	2.7	0	0	0	5.3	0	0.7	0	0	0	1.7	0	0.36952053	0.930691763	-3.333333333
FIG00669128_FIG00669129:_hypothetical_protein_	FIG00669128	FIG00669129:_hypothetical_protein_	1.6	0.3	6	0	0	1.3	7	2.4	2.1	3.7	0	0.7	0.528313785	0.943069661	1.72826087
FIG00631492_Flagellum-specific_ATP_synthase_FliI_	FIG00631492	Flagellum-specific_ATP_synthase_FliI_	54.2	0	3	21.7	2.1	0	18.9	1.6	4.9	0	22.4	2.2	0.565200105	0.945325684	-1.62
FIG00012358_Negative_transcriptional_regulator-copper_transport_operon_	FIG00012358	Negative_transcriptional_regulator-copper_transport_operon_	7.4	7.1	4	93.1	5.3	0	7	15.6	36.8	25.7	2.5	31.6	0.961869003	0.980600559	1.019674936
"FIG01663373_Histidine_kinase,_HAMP_region:chemotaxis_sensory_transducer_"	FIG01663373	"Histidine_kinase,_HAMP_region:chemotaxis_sensory_transducer_"	33.5	4.4	0	0	0	3.1	0.7	0.8	28.4	0	0.8	2.9	0.839689992	0.971339509	-1.220238095
FIG00000397_Glutamate_racemase_(EC_5.1.1.3)_	FIG00000397	Glutamate_racemase_(EC_5.1.1.3)_	894.7	427.7	1265.6	1007.8	615.3	293.1	833.2	635.7	940	1153.3	549.1	572.5	0.910662848	0.975158918	1.039873895
FIG00002735_Cytochrome_C553_(soluble_cytochrome_f)_	FIG00002735	Cytochrome_C553_(soluble_cytochrome_f)_	118.5	83.8	357.5	131.9	219.6	116	28.6	310.1	970.7	214.7	70.8	197.3	0.251608054	0.924533031	1.744573153
FIG00646869_FIG00646870:_hypothetical_protein_	FIG00646869	FIG00646870:_hypothetical_protein_	17	2.4	0	0	2.2	0.4	0.7	5.7	7.8	11	0.8	0	0.779659578	0.966524178	1.181818182
FIG01379586_FIG00408992:_hypothetical_protein_	FIG01379586	FIG00408992:_hypothetical_protein_	0	2	1	2.3	0	3.1	11.2	0	0	31.2	5	10.8	0.035675751	0.652024864	6.928571429
FIG00775373_FIG00775375:_hypothetical_protein_	FIG00775373	FIG00775375:_hypothetical_protein_	1.6	6.1	0	1.6	0	0.4	0	0	3.5	0	0	2.2	0.617429404	0.953915803	-1.701754386
FIG01061453_Modification_methylase_(EC_2.1.1.37)_	FIG01061453	Modification_methylase_(EC_2.1.1.37)_	0	0	1	1.6	0	0	0	0.8	0	5.5	0	0	0.44055026	0.939136389	2.423076923
FIG01093511_FIG01093512:_hypothetical_protein_	FIG01093511	FIG01093512:_hypothetical_protein_	15.4	2.3	81.9	87.7	8.4	18.4	160.5	44.2	23.4	9.2	94.1	7.9	0.456653508	0.940139484	1.58477347
FIG01166043_FIG01166045:_hypothetical_protein_	FIG01166043	FIG01166045:_hypothetical_protein_	1.1	0.3	124.8	32.6	9.6	44.5	170.3	71.8	25.5	73.4	26.6	68.2	0.273583671	0.926802039	2.046970409
FIG00670500_FIG00670501:_hypothetical_protein_	FIG00670500	FIG00670501:_hypothetical_protein_	0	0	0	6.2	0	0	0	0	0.7	0	0	0	0.161175712	0.892297447	-8.857142857
FIG00048918_SSU_ribosomal_protein_S9e_(S4p)_	FIG00048918	SSU_ribosomal_protein_S9e_(S4p)_	97.2	44.1	301.5	83.1	64.3	87	95.7	58.2	258	124.6	93.2	80.2	0.913976214	0.975158918	1.048287064
"FIG00000494_Type_I_restriction-modification_system,_specificity_subunit_S_(EC_3.1.21.3)_"	FIG00000494	"Type_I_restriction-modification_system,_specificity_subunit_S_(EC_3.1.21.3)_"	2935.2	902.6	2444.4	1464.6	1782	662.6	3674.9	1920	2056.9	1202.8	1497.5	1001.2	0.751844438	0.966524178	1.114007889
FIG00003908_[NiFe]_hydrogenase_metallocenter_assembly_protein_HypC_	FIG00003908	[NiFe]_hydrogenase_metallocenter_assembly_protein_HypC_	21.2	1.7	13	12.5	2.1	1.6	27.3	12.2	92.8	42.1	10	21.6	0.03290969	0.638028048	3.953934741
FIG00898374_FIG00898378:_hypothetical_protein_	FIG00898374	FIG00898378:_hypothetical_protein_	3.2	13.2	1	5.4	3.2	3.1	38.4	0	1.4	60.6	26.6	40.9	0.021049329	0.520691264	5.76975945
FIG00746562_FIG00746563:_hypothetical_protein_	FIG00746562	FIG00746563:_hypothetical_protein_	0.5	14.5	0	3.1	2.1	0.9	1.4	1.6	9.2	22	3.3	6.5	0.352169601	0.928461525	2.085308057
FIG00589406_Amino-acid_ABC_transporter_ATP-binding_protein_PebC_	FIG00589406	Amino-acid_ABC_transporter_ATP-binding_protein_PebC_	3.7	2.3	0	1.6	0	0.9	0	0.8	2.1	3.7	0	0.7	0.897768061	0.97458529	-1.164383562
FIG00746662_Protein_of_unknown_function_UPF0150_	FIG00746662	Protein_of_unknown_function_UPF0150_	6.9	1	15	0.8	0	11.2	0	6.5	11.3	3.7	4.2	2.9	0.776391581	0.966524178	-1.22027972
FIG01481548_S23_ribosomal_	FIG01481548	S23_ribosomal_	148.1	23.9	404.4	261.4	25.3	29.1	86.6	104.9	179.9	47.7	132.5	23	0.401795892	0.934455986	-1.552732336
FIG01771987_cytosine_specific_DNA_methyltransferase_(DDEM)_	FIG01771987	cytosine_specific_DNA_methyltransferase_(DDEM)_	0	0	435.3	5.4	3.2	0	2.8	0	1.4	64.2	21.6	110.5	0.417015379	0.938759378	-2.213965087
FIG00020070_DNA-binding_protein_HU-alpha_	FIG00020070	DNA-binding_protein_HU-alpha_	49.9	43.5	138.8	260.6	234.4	130.8	922.6	179.1	860.8	269.7	235.7	39.5	0.03246989	0.635923007	2.922377622
FIG01569660_Capsular_polysaccharide_synthesis_protein_	FIG01569660	Capsular_polysaccharide_synthesis_protein_	0	0	2	0	4.2	0.9	0	4.9	7.1	0	1.7	4.3	0.319793676	0.926802039	2.535211268
FIG01956208_4-hydroxy-2-oxovalerate_aldolase_(EC_4.1.3.39)_	FIG01956208	4-hydroxy-2-oxovalerate_aldolase_(EC_4.1.3.39)_	1.6	1.7	3	1.6	2.1	0.4	0	0	2.8	3.7	3.3	0	0.914882055	0.975158918	-1.06122449
FIG01031891_FIG01031892:_hypothetical_protein_	FIG01031891	FIG01031892:_hypothetical_protein_	9	0.3	41.9	15.5	3.2	0	11.2	9	12	0	13.3	0	0.594484373	0.951231516	-1.536263736
FIG01074724_FIG01074725:_hypothetical_protein_	FIG01074724	FIG01074725:_hypothetical_protein_	0	0	0	4.7	1.1	0.4	0	0	0	0	0	0	0.011075958	0.374034458	-20.66666667
FIG00071077_Translation_elongation_factor_1_alpha_subunit_	FIG00071077	Translation_elongation_factor_1_alpha_subunit_	619.1	620.5	7401.7	885.9	594.5	11195.6	679.2	769.9	2035.5	1095.5	926.7	823.5	0.016591249	0.459343022	-3.36750233
FIG01316265_LuxR_family_transcriptional_regulator_	FIG01316265	LuxR_family_transcriptional_regulator_	126.9	28.3	43	122.7	20.1	13.3	52.5	79.3	173.4	49.4	40.7	18.6	0.762457466	0.966524178	1.168219023
FIG01346671_FIG00896341:_hypothetical_protein_	FIG01346671	FIG00896341:_hypothetical_protein_	2.7	4.4	38.9	76	4.2	10.8	39.8	2.5	17	69.8	13.3	25.8	0.750302021	0.966524178	1.227737226
FIG00135082_Energy_conserving_hydrogenase_Eha_protein_M_	FIG00135082	Energy_conserving_hydrogenase_Eha_protein_M_	3.2	1.4	16	0	1.1	2.2	0	2.4	7.1	0	1.7	1.4	0.465647719	0.942720419	-1.896825397
FIG00000163_UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC_1.1.1.158)_	FIG00000163	UDP-N-acetylenolpyruvoylglucosamine_reductase_(EC_1.1.1.158)_	728.9	285.4	1182.5	954.2	424.3	257.3	566.8	617.5	1106.9	865.7	487.8	392.2	0.885214759	0.973775459	1.05330585
"FIG00043603_3,5-diaminobexanoate_dehydrogenase_(EC_1.4.1.11)_"	FIG00043603	"3,5-diaminobexanoate_dehydrogenase_(EC_1.4.1.11)_"	256.5	69.5	150.9	51.2	13.8	25.4	39.9	54.7	168.6	71.4	38.5	43.2	0.538345423	0.943069661	-1.362719193
FIG01304144_Capsular_polysaccharide_synthesis_enzyme_Cap8C;_Manganese-dependent_protein-tyrosine_phosphatase_(EC_3.1.3.48)_	FIG01304144	Capsular_polysaccharide_synthesis_enzyme_Cap8C;_Manganese-dependent_protein-tyrosine_phosphatase_(EC_3.1.3.48)_	0	0	0	0	5.3	0	0	0	2.8	0	0	0	0.658117595	0.9609711	-1.892857143
"FIG01330400_heat_shock_protein,_Hsp20_family_"	FIG01330400	"heat_shock_protein,_Hsp20_family_"	0	7.1	2	0	33.8	0	0.7	1.6	10.6	0	0.8	0	0.278070918	0.926802039	-3.131386861
FIG01332877_Tartrate-resistant_acid_phosphatase_type_5_precursor_(EC_3.1.3.2)_	FIG01332877	Tartrate-resistant_acid_phosphatase_type_5_precursor_(EC_3.1.3.2)_	19.6	159.8	136.8	80.8	27.5	20.6	62.1	85.9	101.3	400	118.2	25.1	0.269917732	0.926802039	1.780723433
"FIG00003270_Arginine_pathway_regulatory_protein_ArgR,_repressor_of_arg_regulon_"	FIG00003270	"Arginine_pathway_regulatory_protein_ArgR,_repressor_of_arg_regulon_"	320.9	364.4	1558.2	710.2	417.7	313.1	566	361.7	1140.7	1024.5	357.2	447.1	0.88325969	0.973775459	1.057728321
FIG01691566_protein_of_unknown_function_DUF1113_	FIG01691566	protein_of_unknown_function_DUF1113_	11.2	64.9	45	159	60.2	13	214.2	54.7	180.7	75.2	30.9	30.9	0.330147438	0.927643281	1.660345316
FIG01320581_Type_II_restriction_enzyme_DpnI_(dpnC)_	FIG01320581	Type_II_restriction_enzyme_DpnI_(dpnC)_	3.2	0.3	1	9.3	4.2	4.9	2.1	0.8	2.8	18.4	5	7.9	0.492746181	0.943069661	1.615720524
FIG01327965_Putative_methyltransferase_(EC_2.1.1.72)_	FIG01327965	Putative_methyltransferase_(EC_2.1.1.72)_	1	8.1	255.6	75.3	1.1	26.5	2.1	0	37.5	7.3	10.1	71.7	0.192579137	0.905943887	-2.856254856
FIG00937296_FIG00937298:_hypothetical_protein_	FIG00937296	FIG00937298:_hypothetical_protein_	9	0.3	49.9	20.2	1.1	4.9	2.1	4.9	5.7	3.7	0	3.6	0.084832694	0.813450914	-4.27
FIG00001139_Cytochrome_c_oxidase_subunit_CcoP_(EC_1.9.3.1)_	FIG00001139	Cytochrome_c_oxidase_subunit_CcoP_(EC_1.9.3.1)_	95.6	86.5	130.9	132	159.5	44.5	26.5	78.5	515.8	95.4	61.6	66.7	0.584428928	0.94895621	1.301232666
FIG01032163_FIG01032165:_hypothetical_protein_	FIG01032163	FIG01032165:_hypothetical_protein_	1.6	1	0	0.8	0	0	0	1.6	2.1	5.5	0.8	0	0.304151103	0.926802039	2.941176471
FIG01519488_putative_ErfK/YbiS/YcfS/YnhG_family_protein_	FIG01519488	putative_ErfK/YbiS/YcfS/YnhG_family_protein_	0.5	0	0	9.3	1.1	3.1	0	1.6	1.4	0	2.5	0.7	0.428190172	0.939136389	-2.258064516
"FIG00087875_Multidrug-efflux_transporter,_major_facilitator_superfamily_(MFS)_(TC_2.A.1)_"	FIG00087875	"Multidrug-efflux_transporter,_major_facilitator_superfamily_(MFS)_(TC_2.A.1)_"	1.6	0	0	24.8	1.1	0.4	0	4.1	0	1.8	2.5	0	0.223129441	0.922627079	-3.321428571
FIG01478378_DNA_helicase-related_protein_	FIG01478378	DNA_helicase-related_protein_	11.2	8.1	1	7.8	4.3	0	0	8.2	6.3	12.8	5.8	6.4	0.791914335	0.966796517	1.219135802
FIG00897590_FIG00897591:_hypothetical_protein_	FIG00897590	FIG00897591:_hypothetical_protein_	28.2	51.3	42	259.8	2.1	19.3	165.4	50.7	75.8	148.6	119	54.5	0.44287591	0.939554993	1.52470822
FIG00938840_M6_family_metalloprotease_domain_protein_	FIG00938840	M6_family_metalloprotease_domain_protein_	124.3	5.6	51.9	24.9	22.2	3	25.2	55.6	89.4	7.3	33.3	11.4	0.934527149	0.977738193	-1.043654365
FIG00938046_Smf_protein_DNA_processing_chain_A_	FIG00938046	Smf_protein_DNA_processing_chain_A_	238.5	15.2	18	131	31.7	4.9	27.2	94.9	102.6	38.6	23.3	15.1	0.51796611	0.943069661	-1.456082201
"FIG00005977_Hypothetical_ATP-binding_protein,_containing_DUF265_domain_"	FIG00005977	"Hypothetical_ATP-binding_protein,_containing_DUF265_domain_"	58.4	72.9	77.9	228.1	126.7	53.4	348.9	98.2	459.2	150.4	109.1	71.8	0.124885225	0.865968982	2.004535147
FIG00749023_FIG00749026:_hypothetical_protein_	FIG00749023	FIG00749026:_hypothetical_protein_	1.6	7.1	0	3.9	1.1	0	0.7	0	0	5.5	0	5	0.869801068	0.973775459	-1.223214286
FIG01394175_FrnE_protein_	FIG01394175	FrnE_protein_	23.9	46.6	1	16.3	10.6	0	0	13.9	1.4	23.8	4.1	20.1	0.553354631	0.943769103	-1.55450237
FIG01351097_FIG00655893:_hypothetical_protein_	FIG01351097	FIG00655893:_hypothetical_protein_	4.8	30.4	22	241.3	45.4	22.5	32.8	14.7	91.4	233.1	18.3	132.7	0.543095892	0.943069661	1.427401747
FIG00935479_UspA_	FIG00935479	UspA_	155.7	741.5	173.7	229.7	228.1	158.3	1746.6	28.6	291.3	2352.5	1107.4	1486.6	0.00709495	0.341010584	4.15708358
FIG01114140_FIG01114141:_hypothetical_protein_	FIG01114140	FIG01114141:_hypothetical_protein_	1.6	4.4	6	41.1	11.6	16.2	4.2	4.9	0.7	80.8	0.8	25.1	0.609369407	0.953850528	1.440049444
FIG01956228_Phage_tail_fiber_	FIG01956228	Phage_tail_fiber_	11.7	0.6	0	0	0	1.7	0	0.8	11.3	58.7	2.5	0.7	0.101458857	0.833805482	5.285714286
FIG00023369_Chaperone_protein_DnaK_	FIG00023369	Chaperone_protein_DnaK_	78522.1	80120.3	75446.4	176793	235777	42706.7	138268	120350	322249	211133	74435.6	149897	0.212335607	0.921629055	1.474301513
FIG01115934_FIG01115935:_hypothetical_protein_	FIG01115934	FIG01115935:_hypothetical_protein_	1.1	0	0	1.6	0	0	0	0	0.7	0	2.5	0	0.999999958	0.980600559	1.185185185
"FIG01367377_Oxygen-independent_coproporphyrinogen_III_oxidase,_Fe-S_oxidoreductase_"	FIG01367377	"Oxygen-independent_coproporphyrinogen_III_oxidase,_Fe-S_oxidoreductase_"	19.7	11.6	8	14.8	3.2	0.8	11.2	1.6	30.5	11	4.9	2.1	0.959886941	0.980600559	1.055077453
FIG01391858_FIG01229847:_hypothetical_protein_	FIG01391858	FIG01229847:_hypothetical_protein_	3.2	0	0	0	0	0	0.7	0.8	0	0	3.3	34.4	0.029041976	0.610591995	12.25
FIG00867619_4-carboxymuconolactone_decarboxylase_	FIG00867619	4-carboxymuconolactone_decarboxylase_	9	0	0	5.4	0	0	0	2.5	2.1	3.7	0	0.7	0.652973455	0.960803212	-1.6
"FIG00168623_Xylan_oligosaccharide_ABC_transporter,_permease_component_2_"	FIG00168623	"Xylan_oligosaccharide_ABC_transporter,_permease_component_2_"	4.2	13.5	6	1.6	0	0.9	10.5	0.8	25.5	3.7	0.8	0.7	0.55684321	0.943769103	1.603053435
FIG01342765_Probable_glucarate_transporter_	FIG01342765	Probable_glucarate_transporter_	27.1	0.3	7	14.8	1.1	2.7	16.1	10.6	7.1	7.3	15	5.7	0.819587537	0.971339509	1.166037736
FIG01960079_RecA_protein_	FIG01960079	RecA_protein_	0	0	0	0	28.5	37.3	0	0	1.4	0	0	0	0.003428378	0.311125891	-47
FIG00033663_Predicted_maltose_transporter_MalT_	FIG00033663	Predicted_maltose_transporter_MalT_	6.4	10.8	6	0.8	238.6	258.1	11.2	0	2.8	60.6	33.3	33	0.099244237	0.832809106	-3.695528744
FIG00647261_FIG00647262:_hypothetical_protein_	FIG00647261	FIG00647262:_hypothetical_protein_	8.5	3.7	3	13.2	3.2	2.2	1.4	9.8	13.5	27.5	6.7	13.6	0.224368098	0.922627079	2.144970414
FIG00001155_Flagellar_synthesis_regulator_FleN_	FIG00001155	Flagellar_synthesis_regulator_FleN_	102	127.1	654.1	380.1	148	319.2	147.3	118.6	315.2	313.7	141.7	141.3	0.354541732	0.928461525	-1.469264731
FIG00555009_FIG00555016:_hypothetical_protein_	FIG00555009	FIG00555016:_hypothetical_protein_	9.5	0.3	3	0.8	0	0	4.2	1.6	1.4	1.8	0	0.7	0.714908711	0.965490596	-1.402061856
FIG00646967_FIG00646970:_hypothetical_protein_	FIG00646967	FIG00646970:_hypothetical_protein_	55.2	17.3	56.9	59.8	70.8	5.4	44.1	32.6	77.8	64.2	18.3	21.5	0.964011693	0.980600559	-1.026692456
FIG00645492_Spore_protease_GPR_related_protein_	FIG00645492	Spore_protease_GPR_related_protein_	38.7	11.1	38	21	6.4	9.8	23.1	44.9	9.9	75.3	13.4	33.7	0.390383951	0.934455986	1.6024
FIG01369431_FIG00424607:_hypothetical_protein_	FIG01369431	FIG00424607:_hypothetical_protein_	0	12.5	0	0	4.2	0.4	0.7	1.6	53.9	0	0	2.2	0.201470407	0.911849981	3.415204678
FIG00070611_Phosphonate_ABC_transporter_permease_protein_phnE1_(TC_3.A.1.9.1)_	FIG00070611	Phosphonate_ABC_transporter_permease_protein_phnE1_(TC_3.A.1.9.1)_	4602.6	402.3	185.8	396.6	220.8	155.2	1533.3	1207.4	439.7	816.4	954	344.2	0.811851341	0.971339509	-1.126213409
FIG00524346_FIG00524351:_hypothetical_protein_	FIG00524346	FIG00524351:_hypothetical_protein_	0.5	3	0	24	0	0	0	1.6	3.5	9.2	3.3	2.2	0.747682432	0.966524178	-1.388888889
FIG00533938_Sensor_protein_resE_(EC_2.7.3.-)_	FIG00533938	Sensor_protein_resE_(EC_2.7.3.-)_	17.9	4.1	8	3.9	0	4	3.5	13.9	4.2	16.5	0.8	12.9	0.658403609	0.9609711	1.366754617
FIG01150511_HI0933-like_protein_	FIG01150511	HI0933-like_protein_	0	0	4	6.2	1.1	0	4.2	1.6	0	0	0	0	0.555099491	0.943769103	-1.948275862
FIG00946194_FKBP-type_peptidyl-prolyl_cis-trans_isomerase_	FIG00946194	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_	22.8	22.7	285.5	72.9	57.1	4.5	52.3	21.3	97	159.5	12.5	85.4	0.878907049	0.973775459	-1.087616822
FIG01032467_FIG01032468:_hypothetical_protein_	FIG01032467	FIG01032468:_hypothetical_protein_	0.5	5.4	31	3.1	8.5	3.5	21.6	0	2.1	91.7	1.6	15.8	0.230582298	0.922627079	2.553846154
FIG00003821_Flagellar_protein_FlgP_	FIG00003821	Flagellar_protein_FlgP_	23.9	0	1	0	1.1	0	3.5	3.3	5.7	11	1.7	0	1	0.980600559	-1.031746032
FIG00106088_Cell_division_protein_FtsJ_/_Ribosomal_RNA_large_subunit_methyltransferase_E_(EC_2.1.1.-)_	FIG00106088	Cell_division_protein_FtsJ_/_Ribosomal_RNA_large_subunit_methyltransferase_E_(EC_2.1.1.-)_	7.9	37.2	49	40.3	28.8	24.4	38.5	17.8	207.6	27.4	28.4	30.8	0.241192664	0.924036095	1.868336887
FIG00763513_FIG00763515:_hypothetical_protein_	FIG00763513	FIG00763515:_hypothetical_protein_	0	4.4	0	0.8	0	34.2	0	0.8	0.7	29.4	1.7	10	0.915610207	0.975158918	1.081218274
FIG00526146_FIG00526148:_hypothetical_protein_	FIG00526146	FIG00526148:_hypothetical_protein_	1.1	0	0	6.2	1.1	0	0.7	0.8	2.8	0	0	2.2	0.890007366	0.974059337	-1.292307692
"FIG00007137_Multiple_sugar_ABC_transporter,_substrate-binding_protein_"	FIG00007137	"Multiple_sugar_ABC_transporter,_substrate-binding_protein_"	8791.9	7885.6	8559	6731.9	5843.9	4950.2	9062.2	7030	15938	26387.9	5350.8	11436.9	0.075043583	0.790153843	1.758685764
FIG00002773_Mercuric_ion_reductase_(EC_1.16.1.1)_	FIG00002773	Mercuric_ion_reductase_(EC_1.16.1.1)_	0	1.4	1	0	0	0	0	1.6	0.7	3.7	0	0	0.248700891	0.924036095	2.5
FIG01326760_phage_integrase_family_protein_	FIG01326760	phage_integrase_family_protein_	0.5	2.4	5	10.9	1.1	0.4	3.5	4.1	9.9	0	0	0	0.953351504	0.979687604	-1.16
FIG00005117_NAD-dependent_epimerase/dehydratase_	FIG00005117	NAD-dependent_epimerase/dehydratase_	16.4	29.5	13	55.8	12.7	15.6	18.8	5.7	22.7	47.6	10.8	10.1	0.704974979	0.965110093	-1.235955056
FIG00938841_FIG00938842:_hypothetical_protein_	FIG00938841	FIG00938842:_hypothetical_protein_	5.3	0	0	5.4	0	1.8	3.5	3.3	0.7	0	1.7	0	0.845457308	0.972441602	-1.358695652
"FIG00742017_Oxidoreductase,_N-terminal_"	FIG00742017	"Oxidoreductase,_N-terminal_"	6.9	20	118.8	2.4	6.4	0.4	2.1	11.5	32.5	33	4.1	17.9	0.562978972	0.944583778	-1.53214639
FIG00896969_23S_rRNA_methyltransferase_(EC_2.1.1.-)_	FIG00896969	23S_rRNA_methyltransferase_(EC_2.1.1.-)_	59.3	41.8	58	186.3	112.1	45.9	88	58.8	158.7	342.8	63.1	152.8	0.234301877	0.924036095	1.716726261
FIG00040843_Hexuronate_transporter_	FIG00040843	Hexuronate_transporter_	226	168.7	379.6	686.8	225.2	136.9	491.4	403.3	751.5	763.5	284.6	185.6	0.249059353	0.924036095	1.579585344
FIG00004651_Dipicolinate_synthase_subunit_A_(EC_4.2.1.52)_	FIG00004651	Dipicolinate_synthase_subunit_A_(EC_4.2.1.52)_	180	192	648.1	1021	80.4	94.5	1069.3	211.1	186.1	930.1	3020	154.2	0.085279433	0.813450914	2.513898917
FIG00713447_FIG00713448:_hypothetical_protein_	FIG00713447	FIG00713448:_hypothetical_protein_	16.5	0	0	9.3	8.4	0	4.2	10.6	0	0	21.6	5.7	0.76334426	0.966524178	1.230994152
FIG01220541_FIG01220542:_hypothetical_protein_	FIG01220541	FIG01220542:_hypothetical_protein_	0	0	0	0	0	4.9	0	0	0	1.8	0	0	0.438378444	0.939136389	-2.722222222
FIG00147891_FO_biosynthesis_ArfB_	FIG00147891	FO_biosynthesis_ArfB_	3.1	70.9	40	21	4.3	53.5	11.2	14.8	59.5	29.3	25.8	46.6	0.963030352	0.980600559	-1.02991453
FIG00141802_Energy_conserving_hydrogenase_Eha_transmembrane_protein_C_	FIG00141802	Energy_conserving_hydrogenase_Eha_transmembrane_protein_C_	4.2	28.4	36	7	5.3	8.5	9.1	5.7	19.8	18.3	10	10	0.7531139	0.966524178	-1.226337449
"FIG01453052_Ferritin,_Dps_family_protein_"	FIG01453052	"Ferritin,_Dps_family_protein_"	5.8	0	2	6.2	0	0	3.5	4.1	0	1.8	0	0	0.727587732	0.965779454	-1.489361702
FIG01055245_FIG01055246:_hypothetical_protein_	FIG01055245	FIG01055246:_hypothetical_protein_	0	0	0	3.1	4.2	0	1.4	4.1	0.7	1.8	1.7	0	0.707289804	0.965110093	1.328767123
"FIG00020647_Bis(5'-nucleosyl)-tetraphosphatase,_symmetrical_(EC_3.6.1.41)_"	FIG00020647	"Bis(5'-nucleosyl)-tetraphosphatase,_symmetrical_(EC_3.6.1.41)_"	6.4	1	2	3.1	4.3	0.4	11.9	1.6	22.7	71.5	2.5	2.8	0.016794362	0.461319517	6.569767442
"FIG01436010_HNH_endonuclease,_putative_"	FIG01436010	"HNH_endonuclease,_putative_"	1.1	8.8	1	0	0	0.9	0	0.8	0.7	1.8	0	0	0.275777302	0.926802039	-3.575757576
FIG00007514_Putrescine_transport_ATP-binding_protein_PotA_(TC_3.A.1.11.1)_	FIG00007514	Putrescine_transport_ATP-binding_protein_PotA_(TC_3.A.1.11.1)_	32040.5	3095.6	4446.9	5468.7	2622.8	2345	21243.5	8866.3	5596.8	8415.7	6171.1	2432.5	0.901742978	0.974993648	1.054106898
"FIG00080072_transmembrane_protein,_distant_homology_with_ydbT_"	FIG00080072	"transmembrane_protein,_distant_homology_with_ydbT_"	3.7	0	0	1.6	0	0.9	4.2	7.4	8.5	38.5	2.5	1.4	0.020628777	0.51363799	10.08064516
FIG01336314_FIG00406595:_hypothetical_protein_	FIG01336314	FIG00406595:_hypothetical_protein_	2.1	0	0	3.9	0	0	4.2	4.9	0.7	0	0	0	0.61804434	0.953915803	1.633333333
FIG00125395_Teichoic_acid_translocation_permease_protein_TagG_	FIG00125395	Teichoic_acid_translocation_permease_protein_TagG_	202.2	61	90	46.7	38.1	39.7	30.8	52.3	85.6	100.7	33.3	84.5	0.644748875	0.960237988	-1.233729339
"FIG01678034_FunZ_family_protein,_"	FIG01678034	"FunZ_family_protein,_"	2.7	0	17	0	12.7	0	1.4	13.9	48.9	0	21.6	0	0.294399434	0.926802039	2.648148148
FIG01197217_protein_of_unknown_function_DUF140_	FIG01197217	protein_of_unknown_function_DUF140_	1.1	0	0	2.3	0	0	0.7	0.8	12.8	5.5	0	0	0.072801668	0.790153843	5.823529412
FIG00000505_ATP-dependent_hsl_protease_ATP-binding_subunit_HslU_	FIG00000505	ATP-dependent_hsl_protease_ATP-binding_subunit_HslU_	158.9	572.9	1796.2	1664.7	914.4	619.2	1344.8	775.1	3325.3	1877.1	1070.7	721.5	0.241688143	0.924036095	1.59169097
FIG01196999_DedA_	FIG01196999	DedA_	0	0	0	0	0	0	0.7	2.5	2.8	0	0	0	0.007816845	0.341010584	20
FIG01258727_Putative_glycosyltransferase_	FIG01258727	Putative_glycosyltransferase_	140.3	48.8	116.8	200.2	102.5	78	138.2	180.7	220.9	141.3	65	48.8	0.724900779	0.965779454	1.157733761
FIG00745071_FIG00745072:_hypothetical_protein_	FIG00745071	FIG00745072:_hypothetical_protein_	0	2	0	3.1	1.1	0	0	3.3	0	0	0	0.7	0.695466934	0.964549755	-1.55
FIG00517779_NADH:flavin_oxidoreductase/NADH_oxidase:FAD-dependent_pyridine_nucleotide-disulphide_oxidoreductase_	FIG00517779	NADH:flavin_oxidoreductase/NADH_oxidase:FAD-dependent_pyridine_nucleotide-disulphide_oxidoreductase_	3.7	2	24	4.8	1.1	0.4	2.8	0.8	1.4	23.8	0	3.6	0.917119761	0.97521763	-1.111111111
FIG01955945_Flagellum-specific_ATP_synthase_FliI_	FIG01955945	Flagellum-specific_ATP_synthase_FliI_	148.6	143.9	831.6	529.2	148.8	353.8	230.5	181.4	357.1	423.8	167.4	285.5	0.502173791	0.943069661	-1.310020052
FIG00732296_Protein_yifE_	FIG00732296	Protein_yifE_	0	0	0	0	0	0.4	0	2.5	4.3	0	0	0	0.010496016	0.36788675	17
FIG00752222_FIG00752224:_hypothetical_protein_	FIG00752222	FIG00752224:_hypothetical_protein_	6.3	15.5	1	71.4	11.6	2.7	4.9	7.3	23.4	14.7	5	1.4	0.33747645	0.927886594	-1.913580247
FIG00897338_Mobilization_protein_BmgA_	FIG00897338	Mobilization_protein_BmgA_	1.6	1.7	28	11.6	3.2	16.2	37.7	27	40.4	25.7	11.7	21.5	0.111000097	0.848259077	2.632423756
FIG01482943_Probable_tesA-like_protease_	FIG01482943	Probable_tesA-like_protease_	6.9	2.4	0	0.8	0	0.4	0	1.6	4.2	0	1.7	0.7	0.911838221	0.975158918	-1.280487805
FIG01318085_Putative_phosphosugar-binding_protein_	FIG01318085	Putative_phosphosugar-binding_protein_	1.1	4.1	0	0	1.1	1.8	0.7	0	0.7	7.3	0	16.5	0.231573043	0.922627079	3.111111111
